January,February,March,April,May,June,July,August,September,October,November,December
0.00170206,0.126219,0.0373879,0.131831,0.179966,0.00428808,0.0938075,0.0018541,0.00201087,0.0134602,0.129739,0.257956
0.0281658,0.0022618,0.00629114,0.0564922,0.0727203,0.0955688,0.106381,0.0236401,0.0355982,0.0175933,0.00574335,0.000867375
0.0347552,0.00173222,0.120449,0.154127,0.120725,0.00203359,0.354719,0.000616305,0.0125176,0.602514,0.143175,0.0509709
0.0171999,0.00867081,0.114985,0.00646493,0.0367092,0.165438,0.113921,0.0930655,0.0973934,0.0730499,0.121124,0.143125
0.065107,0.143891,0.0504118,0.383049,0.00152485,0.120609,0.0225719,0.200027,0.0266374,0.00197785,0.00111951,0.000318832
0.0288175,0.131973,0.36402,0.0387573,0.0149938,0.00267303,0.271444,0.105091,0.129858,7.69E-03,0.0807126,0.0121528
0.191531,0.159214,0.0972756,0.0901469,0.0348417,0.0141739,0.145973,0.0977289,0.0321802,0.108941,0.0060061,0.211715
0.118632,0.0227151,0.00104531,0.188542,0.155139,0.237998,0.0219769,0.00394238,0.016659,0.0504916,0.0324908,0.0455503
0.110606,0.00192667,0.0745319,0.00632519,0.0712742,0.0621834,0.0648525,0.129703,0.00727097,0.0695388,0.12335,0.00422082
0.0992951,0.0237634,0.0374069,0.0534388,0.115686,0.0565851,0.119058,0.0683349,0.0470014,0.0624697,0.015395,0.00216788
0.0106549,0.0374593,0.114844,0.513071,0.244286,0.029648,0.0385631,0.00267971,0.0564823,0.0245515,0.0126273,0.112587
0.101966,0.127765,0.0602439,0.654709,0.0462834,0.161999,0.0399454,0.0752465,0.518749,0.0782702,0.0444961,0.0152281
0.853838,0.000590611,0.0244262,0.0398712,0.184351,0.986748,0.0129173,0.109084,0.0655164,0.0913799,0.0482315,0.0167085
0.0606948,0.0673369,0.00153292,0.0573437,0.0122422,0.0242715,0.0420045,0.025854,0.177203,0.0821787,0.129726,0.0965665
0.0496576,0.0841177,0.226666,0.267487,0.24679,0.200589,0.0745034,0.136258,0.0326534,0.233976,0.39386,0.0692186
0.0843443,0.0725254,0.00585958,0.213561,0.54689,0.126451,0.0878884,0.00235225,0.00594543,0.190465,0.0004848,0.207957
0.00321779,0.0115059,0.207143,0.268849,0.0374037,0.0020632,0.0202766,0.162597,0.00630775,0.203287,0.204976,0.0622235
0.243091,0.000508027,0.0310313,0.218735,0.0322018,0.0496981,0.425115,0.0557379,0.0618875,0.626045,0.0013845,0.141473
0.0552046,0.221829,0.055715,0.423608,0.14473,0.00333545,0.118224,0.184604,0.224917,0.125433,0.00293113,0.098492
0.0146443,0.0254173,0.0361258,0.636751,0.0138142,0.0138123,0.0961702,0.00948932,0.0328331,0.147815,0.130702,0.0287212
0.195901,0.067446,0.117198,0.0625898,0.0374484,0.118295,0.00805291,0.320152,0.013579,0.00087308,0.105461,0.182025
0.00544827,0.000789896,0.131402,0.179625,0.114002,0.00178973,0.108323,0.262656,0.0888102,0.23384,0.15701,0.110136
0.00501032,0.163217,0.174805,0.015787,0.0666251,0.473377,0.0521164,0.0335909,0.0687151,0.000574969,0.0618631,0.0201147
0.462269,0.246714,0.0398735,0.181653,0.119763,0.250741,0.0635381,0.00217784,0.0066772,0.237268,0.125247,0.0474392
0.0998954,0.00825306,0.00134016,0.0492511,0.0658908,0.087325,0.138456,0.11968,0.247747,0.233917,0.264006,0.11821
0.128977,0.0328408,0.0835556,0.0227404,0.113565,0.304457,0.00809582,0.144549,0.10714,0.00140992,0.0123194,0.0375898
0.0430534,0.127808,0.0022516,0.00211982,0.140873,0.250695,0.196137,0.0281871,0.0296972,0.00285978,0.10495,0.000583359
0.0657563,0.0438427,0.247133,0.00385493,0.0326441,0.119502,0.346513,0.188573,0.0160299,0.220609,0.514613,0.0383612
0.175083,0.122427,0.223654,0.0117086,0.0953722,0.163649,0.00180432,0.0291404,0.31473,0.114769,0.00110121,0.000534467
0.028959,0.0715976,0.0435079,0.0405525,0.0730049,0.0491246,0.25332,0.125952,0.13834,0.0109545,0.0398884,0.117646
0.091418,0.0212785,0.0254355,0.043451,0.100803,0.765656,0.0121748,0.00987132,0.234117,0.0745622,0.000338042,0.0368127
0.131522,0.0905214,0.0108767,0.11602,0.106178,0.148655,0.000509473,0.0607841,0.122042,0.101007,0.00992305,0.0313748
0.0956296,0.0200332,0.17441,0.122604,0.00021362,0.048242,0.140016,0.0212957,0.00618992,0.0133093,0.0162224,0.000362486
0.974601,0.412442,0.488761,0.437215,0.0586894,0.842502,0.36649,0.252331,0.0244131,0.0376044,0.113329,0.00154372
0.0019524,0.169881,0.00108033,0.105151,0.195532,0.277847,0.101613,0.0141584,0.176753,0.0531558,0.0380716,0.037602
0.0938144,0.0901632,0.00124315,0.00787412,0.150153,0.090927,0.00358839,0.0149402,0.0809413,1.01875,0.12093,0.00141524
0.00259755,1.01922,0.107962,0.0326624,0.10071,0.00867648,0.177698,0.102793,0.00374803,0.0223249,0.00847657,0.000543812
0.125276,0.00326295,0.00707419,0.0775008,0.00315975,0.0425361,0.259892,0.0280024,0.0174478,0.00141481,0.163542,0.0475902
0.207442,0.000533425,0.0503079,0.00700152,0.0897856,0.204738,0.101595,0.00653385,0.0834414,0.0187619,0.120102,0.0415109
0.132234,0.0198448,0.0417343,0.00681242,0.0490841,0.0875909,0.141463,0.0372776,2.54179,0.371558,0.147449,0.00236697
0.00137755,0.131915,0.0283619,0.149011,0.00171972,0.0310287,0.0908384,0.114871,0.224995,0.0170338,0.0590935,0.0110215
0.19671,0.764384,0.061147,0.0771005,0.097807,0.113719,0.00553256,0.0120027,0.0105891,0.0882986,0.00127652,0.0485731
0.0167195,0.0511897,0.0170572,0.0366366,0.0977576,0.23219,0.0272354,0.0426552,0.0917984,0.0976781,0.0350415,0.0157056
0.0381757,0.242922,0.0961727,0.0890082,0.044148,0.112866,0.0090827,0.018431,0.263591,0.0527891,0.000716972,0.0689924
0.00109956,0.0142808,0.109494,0.0369323,0.0226825,0.0160166,0.0295939,0.146962,0.809723,0.0979719,0.465586,0.0376005
0.00284869,0.128679,0.11996,0.0860207,0.00170732,0.031204,0.00528683,0.0947179,0.0662854,0.137481,0.0506495,0.0992847
0.0040246,0.030417,0.0123808,0.042151,0.0077315,0.1211,0.0441716,0.0223841,0.00646012,0.171772,0.000718465,0.112103
0.163618,0.209584,0.0118217,0.101213,0.133256,0.0488892,0.00119911,0.00384421,0.0345174,0.00392482,0.136813,0.134636
0.000957521,0.0115308,0.0267696,0.0798122,0.0644422,0.154991,0.155884,0.116174,0.0999683,0.251952,0.0804611,0.11214
0.862611,0.00100593,0.11683,0.144427,0.0655389,0.134373,1.00629,0.0381509,0.112492,0.402931,0.190331,0.312223
0.00102733,0.438046,0.00536172,0.0294846,0.0123185,0.170478,0.230803,0.868134,0.0834956,0.105387,0.000586073,0.14116
0.00786076,0.104749,0.141745,0.0485893,0.000795609,0.0037842,0.654018,0.00672646,0.00591271,0.0446069,0.0222066,0.10214
0.000231686,0.00386366,0.986288,0.0121708,0.0726174,0.0562828,0.0751673,0.137374,0.160347,0.18793,0.113944,0.0298372
0.0974327,0.221806,0.185464,0.097656,0.0181528,0.0220484,0.195394,0.00189504,0.138404,0.000495902,0.00974178,0.00408022
0.101455,0.0408861,0.163587,0.136565,0.00847433,0.115943,0.0214081,0.0388284,0.052021,0.0267915,0.101686,0.100046
0.141322,0.54234,0.0450189,0.0110127,0.0088935,0.123976,0.0253851,0.339317,0.810178,0.0902073,0.4035,0.197373
0.00044585,0.0117127,0.235182,0.281535,0.145796,0.261425,0.150293,0.0216559,0.133525,0.00216897,0.145209,0.0462375
0.000359981,0.00764576,0.0384986,0.0436941,0.00263352,0.0125769,0.064252,0.0975736,0.00163355,0.0619111,0.00030915,0.000849086
0.0349098,0.0158288,0.0310149,0.00397358,0.310827,0.117027,0.134002,0.789054,0.263319,0.00969967,0.124727,0.00942283
0.098078,0.00718817,0.0941319,0.0598007,0.054267,0.0138041,0.388161,0.00119038,0.0447189,0.0925948,0.0294427,0.139658
0.119649,0.0137219,0.0709483,0.0153306,0.0245219,0.00174946,0.184514,3.34456,0.0130759,0.19722,0.315307,0.000491706
0.112648,0.0334028,0.0302407,0.00163812,0.223747,0.450125,0.12166,0.244078,0.193757,0.149329,0.0491927,0.0854107
0.0761322,0.127481,0.133692,0.074427,0.0548778,0.00237199,0.106938,0.12208,0.0974386,0.0103121,0.00114802,0.207519
0.0327665,0.248157,0.0876213,0.138096,0.172465,0.274826,0.0495281,0.143466,0.0522757,0.00103597,0.000712452,0.894627
0.013714,0.0143919,0.0218377,0.194401,0.051816,0.506348,0.125447,0.00282785,0.105156,0.0098246,0.28744,0.0320136
0.032143,0.00762966,0.130661,0.00866061,0.147142,0.00281437,0.0237236,0.142846,0.0508159,0.145776,0.0257659,0.0909744
0.0071224,0.0126202,0.0538005,0.00398749,0.0113357,0.0184101,0.158178,0.0422445,0.0625239,0.0178215,0.112787,0.0819844
0.233802,0.0245117,0.5377,0.0260578,0.114523,0.104904,0.0241015,0.0892593,0.0026917,0.138313,0.254751,0.100044
0.0825543,0.0298466,0.132886,0.000771711,0.0416081,0.00141383,0.0367682,0.0459278,0.257064,0.00687512,0.186155,0.0299796
0.231392,0.165006,0.067444,0.130303,0.0843672,0.0953169,0.0275029,0.0199348,0.0159676,0.0025268,0.111751,0.0745813
0.000232904,0.251601,0.132707,0.00213555,0.000713715,0.148885,0.0434345,0.00186129,0.113538,0.000760288,0.00999722,0.0997335
0.0966615,0.0960053,0.0488559,0.0161748,0.0196205,0.143762,0.0364631,0.0213689,0.153877,0.65295,0.040115,0.490186
0.114741,0.131599,0.0189359,0.0146898,0.0797008,0.147584,0.0886897,0.0804532,0.184943,0.00102553,0.127681,0.00977852
0.0873718,0.00196352,0.00150292,0.127618,0.860133,0.0525532,0.22411,0.0392762,0.10792,0.0017592,0.10443,0.000538139
0.145327,0.0214735,0.0531836,0.000850966,0.0247011,0.0503406,0.161224,0.19521,0.143463,0.130544,0.0256941,0.0819849
0.00359617,0.180938,0.0541733,0.00311637,0.138534,0.131887,0.118175,0.0949243,0.0931112,0.0703114,0.146805,0.0283945
0.00104626,0.00119427,0.205412,0.0836606,0.141181,0.100395,0.134416,0.0154405,0.284726,0.113123,0.0583885,0.000242427
0.0229124,0.242936,0.00883069,0.00759191,0.146176,0.00415054,0.0503723,0.107927,0.263108,0.0169277,0.0374733,0.00213998
0.0852755,0.00153113,0.141952,0.10984,0.000784772,0.179862,0.762749,0.010009,0.0477889,0.0231821,0.21717,0.0172661
0.156416,0.104421,0.00349895,0.115543,0.204449,0.0591224,0.56805,0.0706592,0.341063,0.0966657,0.0852367,0.00652193
0.000640419,0.0502584,0.0420159,0.000818947,0.120658,0.0133718,0.606063,0.232586,0.00517935,0.0868248,0.0128538,0.0120644
0.000895116,0.00665698,0.00133056,0.11194,0.0820637,0.0727572,0.0467187,0.0342968,0.218015,0.0777361,0.000813004,0.189665
0.000621108,0.198857,0.514939,0.00134236,0.0739098,0.255755,0.0134647,0.178759,0.0866787,0.0659866,0.0718057,0.000507816
0.000905576,0.0423596,0.0863311,0.09086,0.035668,0.0027147,0.161138,0.17283,0.00310779,0.0805998,0.0713794,0.127069
0.180605,0.0888449,0.900455,0.0121074,0.579339,0.123576,0.0201448,0.0227165,0.0217271,0.00486164,0.00338004,0.000513061
0.0824797,0.0430378,0.0270968,0.0399401,0.00178439,0.0043904,0.00528291,0.0105899,0.067489,0.00105821,0.233452,0.0499418
0.107479,0.0865696,0.135844,0.0898622,0.210308,0.116682,0.140106,0.0897327,0.0947482,0.0478517,1.86E-01,0.0138272
0.0123891,0.0455661,0.0452686,0.0248704,0.0507053,0.0160127,0.0394384,0.103407,0.235391,0.15591,0.11069,0.106739
0.000993702,0.064066,0.0268154,0.13685,0.0065922,0.135924,0.0615384,0.0970516,0.204919,0.166737,0.0561338,0.00281177
0.103591,1.03264,0.0892177,0.0694201,0.14442,0.00448889,0.253362,0.149761,0.833379,0.0402498,0.0256815,0.189703
0.17325,0.246754,0.00114321,0.111304,0.0817054,1.10894,0.127343,0.0682301,0.226491,0.0510088,0.000994536,0.10669
0.0511626,0.151445,0.0585623,0.0643897,0.00113401,0.129726,0.0683711,0.00303565,0.000812535,0.517188,0.0932382,0.0378552
0.102844,0.103901,0.118738,0.00174265,0.063119,0.231145,0.251415,0.00765811,0.10667,0.212987,0.00138753,0.13884
0.0282313,0.0802039,0.000931419,0.0395839,0.00249898,0.0726648,0.0281656,0.235968,0.0555353,0.000996502,0.0433307,0.112196
0.0231466,0.02582,0.130028,0.00324523,0.093682,0.160718,0.0312683,0.222274,0.147264,0.139676,0.12092,0.0324962
0.223329,0.245266,0.0846854,0.0752783,0.167751,0.200941,0.13495,0.116965,0.178331,0.0577628,0.0112993,0.0838603
0.107941,0.0877909,0.0720962,0.117581,0.0569278,0.0125801,0.146655,0.0432976,0.123196,0.14451,0.0453984,0.0496895
0.0782615,0.000402522,0.146862,0.131097,0.00536402,0.204281,0.0258944,0.234984,0.022432,0.0242611,0.00192208,0.224721
0.0582287,0.261682,0.00139102,0.0407936,0.0182267,0.073168,0.152601,0.131909,0.115819,0.0656787,0.123068,0.0792289
0.0194308,0.0597746,0.0107223,0.211227,0.122672,0.116378,0.0581729,0.0891732,0.063071,0.100517,0.000432276,0.111149
0.0368946,0.111234,0.0459825,0.0347127,0.00236826,0.0432183,0.0341137,0.0565739,0.0260327,0.00312525,0.202968,0.00792206
0.120538,0.178755,0.0015025,0.196219,0.171391,0.146637,0.165704,0.00094741,0.0322553,0.00820986,0.111391,0.117637
0.155492,0.000546174,0.0110319,0.0425075,0.139853,0.0066751,0.00504074,0.101603,0.0329809,0.0497971,0.095318,0.225445
0.00309645,0.0342104,0.0225066,0.0134308,0.00845459,0.0489905,0.00400807,0.0094665,0.153733,0.0172413,0.0932399,0.00726866
0.0757135,0.000383718,0.00408459,0.130349,0.00794018,0.0231552,0.139234,0.0735828,0.361392,0.173391,0.0659383,0.000580755
0.0337999,0.128416,0.0543035,0.29483,0.539018,0.18499,0.0270013,0.0105532,0.0164458,0.152133,0.00113609,0.0494057
0.106248,0.233331,0.0078132,0.00278367,0.0532312,0.0707513,0.116739,0.155882,0.0142665,0.00167596,0.0855324,0.0378359
0.0541125,0.0374307,0.0643723,0.102608,0.310867,0.00393663,1.02745,0.00418751,0.125435,0.000421583,0.123378,0.0830382
0.165972,0.00502025,0.224467,0.132206,0.0776712,0.0011978,0.135477,0.154531,0.0609069,0.00115561,0.0356111,0.0543739
0.208079,0.138934,0.133605,0.00700884,0.0915529,0.138798,0.0795958,0.0356499,0.151271,0.168906,0.0480445,0.0823337
0.10296,0.0953708,0.00171681,0.137156,0.118077,0.122523,0.0947133,0.0201994,0.00434773,0.0909256,0.128411,0.0836083
0.0137161,0.0594785,0.101394,0.224218,0.060319,0.10763,0.162008,0.00684168,0.0579807,0.111943,0.285216,0.00211608
0.0267553,0.0804425,0.110349,0.00647426,0.128804,0.162459,0.0408715,0.00165108,0.129357,0.128981,0.118358,0.0893662
0.18938,0.00307117,0.0394381,0.00144213,0.200697,0.135528,0.0792075,0.0295988,0.125733,0.0959074,0.159518,0.0278916
0.0652637,0.000770875,0.0978252,0.113231,0.033517,0.217732,0.149673,0.204691,0.0664244,0.134222,0.0219052,0.00186469
0.0868861,0.0959635,0.117113,0.243559,0.185015,0.113315,0.172247,0.00463747,0.119604,0.0397399,0.118824,0.0296371
0.0765839,0.0280247,0.846216,0.123184,0.0710488,0.0104812,0.211841,0.0737598,0.138836,0.0785477,0.00257106,0.100437
0.118368,0.068461,0.177993,0.0092562,0.00165367,0.123912,0.257258,0.0805428,0.00336309,0.232768,0.0969117,0.131134
0.128846,0.0882167,0.612559,0.22923,0.0107318,0.135901,0.211658,0.00506248,0.124149,0.0110419,0.0677909,0.112077
0.205671,0.0559507,0.0561016,0.039346,0.00155505,0.0308372,0.0497221,0.093054,0.102736,0.0719038,0.0971312,0.0695307
4.09E-04,0.128424,0.0139019,0.132106,0.204795,0.0526929,0.175864,0.112377,0.0549544,0.203326,0.0251427,0.104881
0.0438958,0.090529,0.239849,0.0659095,0.0613967,0.198682,0.46432,0.0261466,0.0448679,0.132238,0.164835,0.0168533
0.00618694,0.0111154,0.049223,0.0133546,0.197342,0.570844,0.0144092,0.0982411,0.102636,0.110999,0.0357848,0.094303
0.0389562,0.103583,0.107387,0.0104313,0.467099,0.78687,0.0655733,0.111612,0.160266,0.00975365,0.182314,0.114158
0.0965282,0.228925,0.0303774,0.114927,0.201724,0.104854,0.00204959,0.0558315,0.0375969,0.185383,0.110212,0.000375365
0.162614,0.00432501,0.000889403,0.11927,0.267179,0.00435346,0.137914,0.0435363,0.255148,0.0605069,0.0308713,0.101501
0.000419919,0.175772,0.237806,0.0103723,0.0389664,0.00596171,0.122769,0.576773,0.137179,0.135317,0.133977,0.00676335
0.00984971,0.146317,0.0369218,0.0776801,0.104244,0.0146742,0.0933764,0.0734416,0.00287121,0.110753,0.253285,0.147373
0.213869,0.0933137,0.00192312,0.0109023,0.0231281,0.166153,0.0316193,0.0976565,0.138601,0.125966,0.0441737,0.0849303
0.000320611,0.0235175,0.0978673,0.0108194,0.104845,0.135301,0.098371,0.148412,0.31878,0.895969,0.00178103,0.0626181
0.166831,0.00866738,0.0346235,0.0996629,0.134839,0.27928,0.119757,0.0367908,0.0472133,0.816539,0.00910459,0.107571
0.152878,0.024072,0.0659382,0.0461091,0.0219335,0.178107,0.142099,0.0342332,0.58501,0.000722636,0.000730494,0.282636
0.0652636,0.0325865,0.238316,0.245532,0.00152114,0.207567,0.00737258,0.134717,0.0580175,0.0185271,0.7449,0.113035
0.0188952,0.0108991,0.00177346,0.0119447,0.00135837,0.00260498,0.00664288,0.100848,0.0866516,0.0775376,0.0313026,0.112181
0.235042,0.341616,0.17681,0.218159,0.0096502,0.0823947,1.04045,0.537915,0.147134,0.176134,0.100907,0.00416592
0.000351742,0.0709496,0.0501878,0.0962012,0.130421,0.0101388,0.51189,0.0384301,0.0591596,0.0466913,0.0475007,0.0137844
0.0237251,0.0433148,0.00102786,0.00279972,0.00296473,0.00389886,0.150711,0.109394,0.0115805,0.143797,0.0471468,0.0240392
0.00608636,0.766047,0.079937,0.0375297,0.0760351,0.0272519,0.0868632,0.00279802,0.105082,0.14366,0.00111487,0.10523
0.000412387,0.00573618,0.235373,0.131497,0.125026,0.0540766,0.0130519,0.145777,0.0025748,0.0100192,0.00295594,0.25265
0.174721,0.0215109,0.125731,0.167949,0.0196862,0.231156,0.0153047,0.00307026,0.094078,0.133168,0.00235295,0.000802204
0.174108,0.712894,0.275548,0.0040623,0.0205809,0.170013,0.147239,0.870577,0.286797,0.0571675,0.00252796,0.135043
0.102815,0.115616,0.0241149,0.00123743,0.221194,0.182269,0.00403833,0.0422268,0.134027,0.0151523,0.0115692,0.0595349
0.048071,0.106708,0.125361,0.199808,0.770174,0.587685,0.0407329,0.565758,0.0502778,1.27E-01,0.044641,0.00621751
0.109157,0.233779,0.235857,0.0424469,0.000740924,0.0864626,0.0555624,0.901926,0.110991,0.0151062,0.000148879,0.00939503
0.0330631,0.00301701,0.0764165,0.0091272,0.0036257,0.168777,0.00363088,0.19734,0.00587239,0.0713801,0.728962,0.0893009
0.000418126,0.205296,0.00738144,0.245208,0.103955,0.0716418,0.00433639,0.0734034,0.10788,0.00822734,0.0514046,0.00158101
0.0439195,0.000495152,0.0527233,0.00926623,0.133571,0.362657,0.137833,0.0482841,0.134045,0.00125509,0.00300786,0.000335605
0.132027,0.111903,0.204584,0.0191842,0.104896,0.00354031,0.140058,0.120885,0.234677,0.00858567,0.132241,0.002217
0.0929094,0.065723,0.0947392,0.00173562,0.257943,0.110465,0.112506,0.00990297,0.00244198,0.00955103,0.073759,0.000372484
0.0024463,0.0326247,0.151119,0.0019838,0.172236,0.106167,0.068979,0.419923,0.118611,0.195297,0.102884,0.00057192
0.0283543,0.0318244,0.000995576,0.149974,0.16257,0.120948,0.246295,0.61768,0.117342,0.0612913,0.00024552,0.103582
0.0766857,0.0457019,0.091553,0.0698157,0.0512407,0.120485,0.09361,0.184555,0.0801721,1.00887,0.175526,0.150797
0.139469,0.105531,0.198543,0.00552702,0.175768,0.0632389,0.0830844,0.141167,0.268046,0.0569248,0.146108,0.791399
0.00677992,0.0304229,0.0093637,0.734444,0.0254013,0.00352401,0.0132491,0.00232881,0.232574,0.113528,0.176169,0.20866
0.0222426,0.085093,0.0205607,0.996663,0.290892,0.841794,0.0100518,0.123024,0.0034663,0.0362474,0.0227068,0.00280019
0.228582,0.0217945,0.144498,0.0921933,0.0470953,0.044827,0.0621798,0.0705713,0.00395132,0.234181,0.155629,0.043724
0.0406393,0.153412,0.507687,0.158312,0.0607956,0.0131016,0.0124992,0.171102,0.14735,0.103561,0.036772,0.0957339
0.000563741,0.0312953,0.0114186,0.132664,0.00209533,0.0996573,0.10962,0.13445,0.0250056,0.116319,0.100225,0.127271
0.00192523,0.0402943,0.0621389,0.0777734,0.00284719,0.00889349,0.185528,0.391684,0.0153193,0.188813,0.0461259,0.00374447
0.128761,0.139148,0.234247,0.00419429,0.00563578,0.145574,0.00481064,0.151411,0.100711,0.62124,0.119215,0.146253
0.074419,0.229318,0.17427,0.0667062,0.243172,0.13405,0.00454232,0.164685,0.00724736,0.0947834,0.104906,0.00022224
0.116895,0.0287386,0.0934189,0.00515442,0.00792606,0.064015,0.0703407,0.131764,0.116586,0.0605128,0.10039,0.756918
0.120055,0.0035785,0.00345326,0.0855139,0.00343391,0.123972,0.292271,0.00255385,0.223689,0.0428286,0.0315394,0.000332912
0.70527,0.129295,0.121171,0.118875,0.016189,0.0481684,0.0163022,0.0553042,0.0634427,0.092926,0.274556,0.00151126
0.0288973,0.188065,0.163633,0.0223609,0.191983,0.135281,0.00109838,0.159014,0.00998066,0.00130744,0.115766,0.127903
0.563297,0.585888,0.000915861,0.00676386,0.0866545,0.04493,0.0308327,0.597832,0.0320365,0.140884,0.00255828,0.138561
0.135326,0.077539,0.145846,0.214818,0.0866058,0.0241464,0.923673,0.0656791,0.0420097,3.95E-03,0.0367524,0.00391575
0.0394135,0.0770773,0.0161468,0.0110829,0.136138,0.134171,0.18586,0.138504,0.0063486,0.0891074,0.126841,0.0418171
0.0561013,0.128091,0.216432,0.0794414,0.00456987,0.0247687,0.0573114,0.0371583,0.111941,0.201347,0.00985563,0.0630621
0.0166497,0.199579,0.0991097,0.0558808,0.0375941,0.0819609,0.244215,0.0912468,0.419229,0.113949,0.0890602,0.0198537
0.0165409,0.218231,0.00156941,0.113697,0.0225509,0.227535,0.149798,0.0478814,0.079503,0.142008,0.00394611,0.186351
0.234297,0.235191,0.00626289,0.0669049,0.0832012,0.0337501,0.134533,0.053314,0.0774552,0.0195715,0.0748385,0.126554
0.0410784,0.0629743,0.000687527,0.0254237,0.00547108,0.109613,0.0268304,0.0573229,0.0358342,0.00155926,0.110804,0.0636822
0.000745695,0.000891402,0.000943829,0.112006,0.0016807,0.00146905,0.135416,0.0609644,0.0863791,0.106457,0.0358133,0.175596
0.0485461,0.129483,0.122796,0.196375,0.0245774,0.0661576,0.121733,0.976712,0.00627293,0.000400229,0.0242409,0.13525
0.916433,0.0252298,0.0919951,0.12784,0.247907,0.0468398,0.0762894,0.0632666,0.0544608,0.0903666,0.141874,0.0170806
0.00434245,0.0127348,0.00105179,0.0503021,0.220443,0.0321008,0.689245,0.00907386,0.136574,0.0743412,0.252597,0.0758106
0.071911,0.621616,0.009966,0.0717576,0.202083,0.090911,0.0745197,0.020639,0.11956,0.123921,0.100797,0.0108868
0.0331912,0.100181,0.00618712,0.0443037,0.00242098,0.122435,0.107804,0.0135172,0.0021286,0.217281,0.121775,0.00145519
0.00756655,0.0151747,0.125587,0.0818101,0.0580487,0.000799975,0.00197995,0.257249,0.0879687,0.146037,0.0554321,0.122504
0.0602883,0.0544212,0.000840535,0.00961113,0.0311121,0.0629101,0.0976466,0.336861,0.0418399,0.0297538,0.145347,0.00167245
0.333711,0.000886878,0.0618884,0.201228,0.0587716,0.0248014,0.00793282,0.0125713,0.0162513,0.00627801,0.0753324,0.0868926
0.0103973,0.274092,0.00400013,0.00758511,0.0150663,0.0182394,0.254678,0.0715506,0.220681,0.193562,0.0602175,0.167464
0.116896,0.593563,0.209037,0.0211296,0.126754,0.14244,0.0498517,0.000595033,0.104289,0.193776,0.0944866,0.000515921
1.0041,0.0119003,0.0986037,0.000945104,0.173755,0.273353,0.136303,0.146075,0.0494386,0.000935118,0.211079,0.0138834
0.00551538,0.502179,0.0863208,0.0734738,0.00517603,0.714389,0.00457938,0.00460326,0.0173999,0.136044,0.0272483,0.00125241
0.142505,0.0816205,0.828874,0.225421,0.124038,0.128328,0.148734,0.259867,0.144434,0.00063533,0.0026399,0.0237578
0.0354876,0.217111,0.0481976,0.120403,0.16985,0.0240796,0.00409453,0.0642615,0.25568,0.205501,0.167161,0.187905
0.00284002,0.140175,0.0205775,0.0389201,0.0387679,0.0828248,0.145168,0.0511536,0.034367,0.0926056,0.0299759,0.0389689
0.000681805,0.0614138,0.00820311,0.044842,0.0963339,0.0115798,0.0327253,0.0275084,0.0038925,0.0724026,0.0301941,0.0821
0.104801,0.0397801,0.120546,0.111776,0.0404249,0.100054,0.078771,0.0930948,0.00577652,0.0913556,0.0451652,0.118072
0.0846575,0.0676093,0.0929928,0.092126,0.0876889,0.248911,0.247755,0.00840404,0.078064,0.0258283,0.129848,0.0670975
0.0156221,0.0626476,0.00779024,0.0557229,0.112754,0.0540492,0.0889032,0.12606,0.224909,0.057665,0.0816287,0.0940945
0.0899419,0.0622664,0.154321,0.113481,0.134062,0.104473,0.0712583,0.00270833,0.216709,0.0474243,0.00500235,0.134139
0.00611239,0.024767,0.0199676,0.000732923,0.102494,0.0929805,0.151542,0.0784404,0.296094,0.000904359,0.0357957,0.0654223
0.194309,0.00805289,0.123229,0.11514,0.00105396,0.000734606,0.00443356,0.0615763,0.220568,0.104357,0.00134616,0.00428486
0.000407712,0.28367,0.126321,0.00173174,0.00163325,0.125002,0.123247,0.0161264,0.113655,0.118038,0.000634803,0.00777855
0.0684309,0.238853,0.135619,0.0027158,0.120888,0.00242382,0.0569594,0.108253,0.0770089,0.108324,0.000747749,0.000984562
0.139361,0.0415225,0.0666525,0.210776,0.00119056,0.0665363,0.0493729,0.0446811,0.0280323,0.186627,0.242725,0.0244577
0.134921,0.0518447,0.165495,0.0239449,0.00111705,0.0299956,0.0221595,0.151725,0.129523,0.854198,0.108501,0.141461
0.0241682,0.064304,0.00162531,0.806175,0.0463172,0.171385,0.00231829,0.0191992,0.117658,0.09876,0.134663,0.740744
0.106685,0.00923664,0.021051,0.0528607,0.150716,0.1086,0.15961,0.154782,0.0154438,0.0369161,0.132729,0.13329
0.123989,0.0808649,0.236641,0.0786321,0.14077,0.111276,0.126205,0.00208179,0.152875,0.044644,0.00044879,0.109889
0.0207954,0.115622,0.00179625,0.020696,0.0981236,0.243867,0.11038,0.0319022,0.139352,0.030616,0.127791,0.0576149
0.000329355,0.00113224,0.0917765,0.0098204,0.102245,0.0171659,0.0147592,0.0428912,0.00256526,0.323959,0.00380114,0.000450074
0.000496331,0.148748,0.0954151,0.696048,0.00102868,0.20305,0.0226343,0.0011422,0.0998173,0.0409955,0.0585751,0.0213019
0.0713034,0.000499416,0.133881,0.250036,0.253959,0.0235104,0.0338334,0.145555,0.124245,0.0506123,0.00235089,0.000594424
0.00611144,0.0923871,0.133649,0.164211,0.129019,0.119458,0.02493,0.00154574,0.162976,0.0263651,0.00288618,0.168977
0.0977211,0.107897,0.131818,0.0039748,0.00216481,0.0247143,0.00581162,0.0106954,0.0952834,0.0723261,0.0838032,0.0314579
